ax,ay,az,gx,gy,gz,heel,toe
-0.5622,0.1518,0.8833,7.9800,40.9500,-3.8500,602,4
-0.6041,0.0996,0.8198,9.5200,47.6000,0.2800,579,9
-0.6520,0.1547,0.7305,8.7500,41.4400,0.0700,544,5
-0.6949,0.1615,0.7188,3.9200,24.9900,-3.3600,574,6
-0.6690,0.1069,0.7593,0.0700,19.3200,-3.2200,623,0
-0.6334,0.1093,0.8106,3.2200,28.6300,-2.0300,704,2
-0.5470,0.1454,0.9267,8.6100,67.5500,-4.6900,775,7
-0.4831,0.1118,0.9794,13.1600,140.2800,0.1400,812,3
-0.3553,0.6085,1.0526,15.5400,270.6900,-48.7900,758,3
-1.1766,-0.0664,0.9960,-34.0200,408.1700,-59.4300,219,8
-2.7099,0.6076,1.2327,39.2700,343.3500,-82.8800,28,10
-0.7135,0.8569,1.4035,8.9600,76.2300,-78.3300,12,3
0.6305,0.5685,1.2083,-43.2600,-99.8200,-33.6700,20,6
-0.2523,0.4509,0.8662,-21.2100,-215.0400,11.6200,15,7
-0.4529,0.2196,0.6261,-41.2300,-284.1300,89.8100,22,10
-0.6920,0.2445,0.6969,19.1800,-279.7900,89.4600,18,7
-1.0590,0.2767,0.7613,-0.4900,-284.1300,77.8400,11,12
-0.9931,0.3245,0.6988,13.5100,-222.5300,88.4800,16,10
-1.5523,0.5958,0.5158,-26.4600,-104.3000,82.8100,13,4
-2.4219,0.3753,-0.0508,19.1800,-92.3300,141.5400,14,4
-2.1867,-0.2040,-0.6159,-12.2500,6.9300,83.0200,16,4
-1.6060,-0.0029,-0.7325,54.8100,74.1300,0.4200,11,8
-1.8134,-1.9276,-0.0239,-316.6100,-131.2500,-43.4000,12,6
-0.2011,0.2245,1.2180,89.8100,-14.7700,-8.2600,59,6
-0.5514,0.2508,0.8994,-4.5500,-2.8000,-5.3200,291,6
-0.5373,-0.0722,0.8433,-10.2900,7.9800,1.5400,439,6
-0.5305,0.1196,0.8828,2.9400,22.2600,-0.2100,519,7
-0.5397,0.1147,0.8882,-0.9100,34.5100,-3.7800,562,0
-0.5963,0.0903,0.8608,11.9700,45.1500,-1.8200,572,5
-0.6276,0.1152,0.7940,11.6900,51.3100,-2.1000,568,6
-0.6647,0.1308,0.7623,3.9200,49.9100,-7.1400,575,5
-0.6769,0.1171,0.7427,3.0100,49.6300,-6.0900,631,3
-0.6769,0.1235,0.7437,5.9500,57.1200,-5.4600,720,6
-0.6578,0.1796,0.8159,-3.6400,81.6900,-6.8600,784,0
-0.5563,0.0698,0.8886,6.0200,147.1400,-4.0600,827,8
-0.4143,0.4817,1.0858,22.2600,282.1700,-44.1000,752,7
-1.5152,0.0869,1.0541,-0.9800,430.7100,-54.6000,223,1
-3.2193,0.6895,1.4181,64.4000,352.0300,-93.1000,24,5
-0.3558,1.9691,2.2150,27.7900,21.3500,-74.5500,17,5
0.2948,0.0903,1.1244,-45.4300,-144.6200,-28.0000,16,10
-0.1396,0.5773,0.8096,4.4800,-236.2500,13.0200,16,8
-0.5314,0.0917,0.5026,-24.7100,-306.7400,70.7000,6,8
-0.7788,0.1874,0.7759,30.3800,-301.9800,89.0400,11,0
-1.0594,0.1401,0.7832,37.8700,-294.7000,79.5200,11,8
-1.2947,0.4031,0.7998,39.7600,-234.7800,84.2100,15,8
-1.5011,0.3743,0.3123,-1.1900,-142.2400,100.6600,15,12
-2.7801,-0.1259,0.0815,11.7600,-65.9400,103.0400,10,3
-2.0345,-0.2435,-0.9311,16.5200,10.9200,24.2900,9,4
-1.7895,0.2259,-0.9950,60.2700,102.0600,3.6400,6,9
3.3550,-2.5288,2.3107,-376.3900,-63.5600,-39.2700,28,0
-0.4646,-0.9150,0.8179,-1.3300,1.6100,1.2600,398,3
-0.6173,0.0698,0.8306,-7.9800,14.0000,1.3300,554,8
-0.5417,0.2391,0.8760,-2.2400,14.0700,-6.4400,611,5
-0.5051,-0.0415,0.9252,-3.4300,45.7100,-9.9400,651,1
-0.5866,0.0922,0.8442,14.6300,72.3800,-3.3600,673,5
-0.6730,0.1767,0.7091,10.7100,69.3700,-4.9000,692,7
-0.8735,0.1679,0.6593,-1.8200,57.8900,-11.6200,723,6
-0.7061,0.1410,0.7271,-0.2800,56.7700,-15.4700,792,8
-0.6808,0.0185,0.7291,2.3800,74.9000,-17.6400,839,9
-0.6368,0.1376,0.8106,4.8300,118.5800,-17.2900,866,9
-0.5592,0.3070,0.9765,1.1200,201.6000,-37.1000,759,11
-1.7085,0.2342,1.1785,-36.4700,324.5200,-87.9200,158,10
-2.4171,0.5993,1.5211,2.7300,220.2200,-110.4600,32,0
0.3587,1.1897,2.3526,-87.2900,-9.5200,-27.7200,19,5
0.0908,0.4860,1.3654,-25.0600,-160.4400,36.8900,17,4
-0.2220,0.3460,0.8984,-46.7600,-276.7800,69.6500,17,0
-0.6861,0.1937,0.8530,16.2400,-295.7500,81.6200,21,1
-0.8301,0.2977,0.8560,24.7800,-294.7000,91.9800,16,8
-1.1122,0.8447,0.8125,-10.7800,-221.6900,108.1500,17,6
-1.4010,0.3665,0.3162,-47.1800,-110.2500,144.4800,16,0
-2.1579,0.0288,-0.0273,134.9600,-38.2900,145.1100,12,8
-2.0228,0.0556,-0.4202,47.6700,-7.2800,54.6000,9,3
-1.6075,-0.0083,-0.6290,68.1800,71.8200,17.1500,15,10
-2.7518,0.4865,-0.8130,-506.3100,70.1400,-159.3200,13,5
-1.8012,-0.3421,1.0282,-50.1200,-62.5800,-44.8700,174,7
-0.5661,-0.1196,1.0102,-52.5700,-11.7600,-5.7400,500,8
-0.5329,0.2059,0.8974,27.5100,17.5700,6.4400,610,8
-0.5475,0.1850,0.8872,-6.6500,30.5900,-4.2000,653,16
-0.5783,0.1318,0.8764,4.3400,49.6300,-10.0800,665,4
-0.6139,0.1347,0.7993,3.3600,61.3200,-6.0900,635,9
-0.7125,0.2230,0.7125,8.6800,56.6300,-4.9700,639,9
-0.7271,0.0478,0.6754,-1.8900,39.9700,-6.1600,680,8
-0.7144,0.1283,0.7052,-0.9800,36.5400,-9.7300,756,4
-0.6242,0.1210,0.8511,2.1000,64.8900,-10.0800,838,5
-0.5510,0.0439,0.8618,10.5700,131.0400,-6.4400,871,4
-0.4587,0.3655,1.0243,-4.1300,231.7700,-38.7100,758,7
-1.4777,0.1074,1.0097,-26.0400,374.5700,-56.4900,165,3
-2.7645,0.4060,1.3278,99.0500,307.1600,-66.7800,19,0
-0.4050,1.4172,2.0989,27.6500,31.6400,-60.4800,16,8
0.0151,0.4568,1.2161,-29.4700,-147.2800,-21.4900,19,2
-0.2733,0.4011,0.8389,-37.6600,-250.8100,52.0100,21,3
-0.4270,0.1254,0.5783,-41.9300,-304.4300,87.2200,24,2
-0.8345,0.1601,0.7261,11.0600,-295.2600,74.0600,17,10
-0.8520,0.3021,0.7286,16.7300,-253.3300,59.8500,15,6
-1.5435,0.6583,0.5666,32.7600,-166.0400,59.5700,16,3
-2.4981,-0.0517,-0.1562,6.5800,-118.3700,98.0700,11,8
-2.3741,-0.9057,-0.9418,86.3800,-24.0100,76.5100,11,10
-1.8295,0.4397,-0.3045,82.5300,103.8800,-98.5600,3,9
0.6964,-0.6373,2.0516,-87.4300,-46.9000,-39.9000,32,6
-0.8677,0.2723,0.7627,37.8000,-1.7500,9.9400,287,8
-0.6115,-0.0459,0.8584,-28.2800,-16.1700,1.9600,450,6
-0.5529,0.0961,0.8808,-22.1900,-10.7100,0.9100,493,9
-0.5109,0.1674,0.9096,1.6100,4.0600,-1.1900,536,5
-0.5314,0.1000,0.8730,-3.3600,23.5900,0.2800,544,12
-0.5719,0.2342,0.8491,-8.4000,31.5000,-2.3800,527,7
-0.6154,0.1718,0.7891,0.7000,31.5000,-2.9400,534,7
-0.6407,0.1332,0.7696,5.3200,24.8500,-7.1400,585,7
-0.6149,0.1654,0.8120,-3.9200,25.4100,-7.9800,667,7
-0.5958,0.1103,0.8516,4.2000,41.7200,-7.4200,748,7
-0.5607,0.1596,0.8852,7.0000,76.5100,-9.4500,827,11
-0.5007,0.1186,0.9345,4.5500,136.5700,-14.7700,875,10
-0.4758,0.2796,0.9858,4.2700,229.3900,-24.9200,848,7
-0.9292,0.2562,0.9853,-33.2500,356.7200,-72.3800,405,3
-1.7446,0.1664,0.8150,39.5500,373.6600,-55.7900,40,7
-1.9193,0.1576,1.1497,57.1200,149.1700,-65.6600,28,6
-0.3304,0.4128,1.7914,22.2600,-111.8600,-49.4900,23,3
-0.2318,0.3845,0.9911,44.3800,-211.6800,-28.7700,18,9
-0.2738,0.3640,0.6676,-11.8300,-287.0700,53.0600,19,0
-0.5427,0.3436,0.6554,35.0000,-333.4100,93.5200,20,7
-0.9316,0.0312,0.8150,56.9100,-280.1400,83.7900,14,6
-1.0965,0.3489,0.8096,22.4000,-233.4500,82.1800,12,4
-1.6172,0.3821,0.6056,-17.0100,-143.0800,82.3900,13,12
-2.1145,-0.2201,0.2152,29.1200,-83.0200,87.9900,12,4
-1.8851,0.3523,-0.2635,-13.4400,0.7700,51.2400,12,13
-1.7261,-0.5427,-0.3553,46.2700,41.5100,-22.6100,16,3
-1.7002,0.1781,-0.3177,166.1100,172.4100,-103.7400,6,6
-0.5978,-1.1922,1.2205,-7.4900,-69.2300,-17.0100,22,5
-0.5178,-0.3958,0.7471,32.2700,-16.7300,6.3700,220,7
-0.5270,0.0849,0.8686,-7.3500,-16.1700,-2.4500,347,3
-0.5100,0.0922,0.9409,-6.9300,-3.5700,-5.3900,450,11
-0.4753,0.0800,0.9653,20.5800,31.0100,3.2900,522,6
-0.5197,0.2957,0.8950,22.9600,56.7700,-3.2200,561,8
-0.6124,0.2162,0.8032,-0.9100,67.3400,-13.4400,593,7
-0.6554,0.1571,0.7554,1.1900,67.9000,-14.2800,630,4
-0.6881,0.1005,0.7017,0.9800,63.4900,-9.3800,691,11
-0.7193,0.1937,0.6925,2.4500,63.0000,-10.9900,746,11
-0.6817,0.1186,0.7452,0.7000,69.4400,-15.8900,825,8
-0.6481,0.0991,0.8042,-5.6700,108.5700,-17.3600,871,10
-0.5958,0.2733,0.8403,3.3600,176.4000,-28.4900,835,8
-0.8857,0.2474,1.0028,-10.3600,283.2200,-58.0300,391,8
-2.1516,0.2967,0.9179,67.9700,282.1000,-58.4500,33,7
-0.6046,0.9399,1.9544,66.0800,32.4100,-44.1700,20,5
0.1264,0.3841,1.7466,12.3200,-153.0900,-31.8500,20,3
-0.1454,0.2874,1.0814,23.1000,-236.8800,26.1800,24,7
-0.4958,0.0742,0.8691,16.8000,-277.9700,59.8500,19,11
-0.9555,0.2708,0.9135,23.5200,-294.9100,53.4800,17,6
-0.9140,0.5866,0.6891,-2.3800,-217.2100,86.3800,14,5
-1.2883,0.2811,0.5466,-25.4100,-124.0400,122.5000,14,7
-1.4284,-0.2211,0.4514,18.9000,-67.4100,99.1900,15,6
-1.5709,0.1410,0.1283,9.5900,-50.1900,24.0800,10,4
-2.0413,-0.1937,-0.1244,86.8700,25.6900,-15.4000,11,7
-1.4562,-0.0259,-0.4982,58.5200,72.3800,16.2400,11,6
-6.5148,-1.8573,2.2448,-588.4900,-24.9900,-20.2300,14,8
-1.0726,-0.0020,0.4046,60.0600,-42.1400,-18.9700,143,4
-0.6549,0.1937,0.8862,-21.7700,-9.6600,-7.2100,451,9
-0.5222,0.1776,0.9414,2.6600,10.4300,-0.2100,586,10
-0.5124,0.1425,0.9228,-3.7100,35.2100,-0.2800,680,6
-0.5495,0.1332,0.8760,14.2100,57.4700,-4.8300,704,8
-0.6163,0.1357,0.7945,8.6100,66.5700,-6.9300,682,6
-0.6959,0.1435,0.6998,6.7900,58.7300,-6.5100,677,9
-0.7379,0.1562,0.6588,-1.9600,41.5800,-5.8800,709,5
-0.7325,0.1713,0.7120,1.1200,32.7600,-8.6800,769,5
-0.7169,0.0981,0.7174,-2.4500,39.5500,-7.2800,854,7
-0.6373,0.1610,0.8301,-0.2100,67.5500,-10.2200,907,6
-0.6100,0.1581,0.8516,-4.0600,128.7300,-14.7700,915,6
-1.8154,-0.2733,0.9814,-7.4900,344.2600,-50.8200,152,7
-2.3487,0.4455,1.1707,79.0300,208.5300,-69.5100,34,4
0.4851,1.1707,2.1248,-52.1500,-17.5000,-72.2400,14,5
-0.0166,0.6505,1.2395,26.6000,-178.9200,-29.8200,15,3
-0.2108,0.3109,0.7559,-1.3300,-262.4300,75.4600,24,10
-0.6720,0.1947,0.8491,10.4300,-285.3900,114.0300,22,8
-0.8730,0.1776,0.8438,-2.2400,-276.5000,106.4000,19,5
-1.1849,0.5998,0.9414,15.9600,-206.7800,88.6200,11,7
-1.6265,0.2289,0.5187,-30.4500,-150.4300,93.8000,21,0
-1.9110,-0.1254,0.0303,75.6000,-58.5200,97.9300,10,8
-1.9130,-0.2450,-0.5134,50.7500,9.8000,56.1400,15,6
-1.6450,0.0766,-0.6232,42.2800,90.4400,40.4600,18,5
-3.6049,-2.3224,0.0966,-473.6200,21.3500,-120.1900,15,7
-1.1151,-0.0454,0.8276,-30.8700,-42.2100,-21.9800,89,5
-0.5827,0.3304,1.0272,27.1600,-7.2800,-11.7600,350,12
-0.5793,0.2167,0.9252,-5.8100,5.7400,-2.1700,529,6
-0.5451,0.2001,0.9013,6.0900,26.6000,-2.5200,612,5
-0.5602,0.1142,0.8828,-0.6300,46.6900,-3.2200,656,1
-0.5988,0.1376,0.8218,11.4100,61.6700,-3.2900,627,8
-0.6837,0.1523,0.7061,5.4600,60.6200,-4.4800,611,6
-0.7276,0.1484,0.6583,-0.4200,48.7900,-7.0000,641,3
-0.7510,0.1606,0.6725,-2.3100,38.5700,-7.7700,714,8
-0.7393,0.1347,0.6974,-4.8300,39.4100,-6.7200,788,8
-0.6266,0.1303,0.8486,0.4900,72.1700,-4.8300,850,10
-0.5817,0.1606,0.8799,9.9400,143.7100,-8.2600,843,3
-0.4616,0.3909,1.0077,-10.8500,258.6500,-45.9900,704,14
-1.5899,-0.0259,0.9565,-4.1300,368.9000,-42.9100,151,1
-2.7074,0.3943,1.0546,124.6000,277.3400,-42.8400,23,7
-0.1259,1.5865,2.2848,39.6900,-14.7700,-63.7700,20,1
0.1596,0.3611,1.1488,8.6800,-155.3300,-48.0900,16,9
-0.2089,0.3577,0.8481,6.7900,-260.6100,41.0200,16,9
-0.6002,0.0444,0.6954,-18.1300,-292.6000,87.2900,16,3
-0.7291,0.0083,0.7398,23.1000,-293.6500,64.1900,18,4
-0.9833,0.2899,0.8535,37.1000,-242.9000,40.9500,21,8
-1.6158,0.4690,0.6612,34.6500,-175.2100,51.9400,12,2
-2.2067,-0.2806,0.0156,10.2900,-104.4400,70.2800,7,6
-2.0223,-0.1386,-0.6744,34.3000,-25.5500,73.1500,14,6
-1.7734,-0.1352,-0.7481,46.2700,53.5500,20.7200,8,8
-4.1670,0.3328,1.0346,-418.1100,-30.6600,-73.2900,16,4
-0.6207,0.6344,1.0878,-8.8900,-82.3200,-27.6500,104,9
-0.4900,0.1401,1.0219,2.5200,-5.2500,-4.7600,346,10
-0.5602,0.1503,0.8979,14.9800,25.0600,8.8900,480,6
-0.5510,0.1879,0.8882,18.6900,37.9400,1.0500,556,8
-0.5661,0.1098,0.8682,-4.2700,49.9800,-4.1300,594,3
-0.6017,0.1279,0.8096,8.3300,62.1600,-6.6500,600,3
-0.6666,0.1176,0.7222,14.7000,60.6200,-5.3200,598,6
-0.7535,0.1767,0.6466,3.4300,38.2900,-5.6700,608,4
-0.7486,0.1762,0.6764,0.4200,21.9800,-7.7000,659,1
-0.6900,0.0917,0.7476,-5.3200,23.0300,-8.4700,739,1
-0.6017,0.0654,0.8945,4.0600,58.2400,-6.3700,810,4
-0.5261,0.0791,0.9194,18.3400,134.0500,-0.4200,836,8
-0.4270,0.3572,1.0053,10.4300,250.3200,-36.9600,744,6
-1.3054,0.0063,1.0326,-6.5800,386.8200,-48.2300,218,8
-2.5874,0.4202,1.0516,95.3400,329.8400,-55.2300,27,7
-1.0702,1.2322,1.7797,81.1300,63.4200,-61.2500,12,5
0.4909,0.4997,1.2146,-44.5200,-125.3700,-47.8800,17,6
-0.1771,0.4138,0.8725,-33.1800,-219.7300,14.8400,14,0
-0.4978,0.2791,0.6407,-63.7700,-303.4500,75.9500,24,0
-0.7867,0.1488,0.6490,28.3500,-305.8300,59.9200,18,16
-1.0165,0.3440,0.7915,47.8100,-278.8800,47.5300,11,8
-1.2507,0.5090,0.7876,25.2000,-203.1400,58.8700,16,3
-1.8398,0.1074,0.3909,-1.1200,-129.2900,95.4800,10,7
-2.3536,-0.2401,-0.3113,65.1000,-59.7800,105.6300,5,8
-2.0847,-0.4494,-0.7042,78.8200,22.6100,46.9700,9,7
-2.8514,1.4904,-0.6739,-85.8900,85.6100,-134.8200,3,2
0.1025,-0.6466,1.1839,-24.2900,-40.9500,-45.9900,24,3
-0.6798,-0.1640,0.9340,-17.6400,-17.0100,-10.5700,191,3
-0.5251,0.0034,0.9150,-15.5400,1.9600,0.5600,405,8
-0.5231,0.0903,0.8955,8.6800,15.3300,-0.3500,517,10
-0.5202,0.1288,0.8950,1.8200,29.1900,-3.3600,597,11
-0.5510,0.0883,0.8911,-7.9800,41.3000,-5.6700,624,8
-0.5993,0.0971,0.8247,7.3500,53.6900,-4.2700,606,2
-0.6637,0.0917,0.7354,4.9000,50.2600,-4.4100,592,6
-0.6808,0.1322,0.7344,6.1600,42.7000,-5.3200,622,3
-0.6754,0.1230,0.7491,3.7100,44.5900,-8.8900,711,16
-0.6349,0.1352,0.8198,3.1500,62.1600,-9.9400,787,7
-0.5851,0.0600,0.8891,-1.6100,121.7300,-7.2100,848,8
-0.4636,0.3138,1.0253,4.8300,214.2700,-27.6500,817,0
-0.9814,0.3601,1.1658,-27.7200,376.5300,-78.8200,321,3
-1.9940,0.4475,1.0097,43.0500,388.5000,-86.4500,31,8
-1.4786,0.3841,1.2937,71.1200,127.4000,-108.0100,20,3
0.5802,0.9482,1.3498,-34.5800,-113.6800,-23.1700,14,6
-0.1474,0.2523,0.9008,-13.6500,-190.2600,31.2900,12,7
-0.4236,0.4216,0.6237,-49.7700,-290.5000,93.5900,22,8
-0.4133,0.2015,0.5363,-12.4600,-289.8000,103.7400,17,3
-1.0692,0.5036,0.9467,3.7800,-271.2500,99.8200,7,1
-1.5396,0.4836,0.8130,11.8300,-270.9700,129.1500,8,0
-1.7134,0.3070,-0.0429,-41.6500,-140.0000,129.3600,14,10
-2.1906,-0.2162,-0.2938,11.8300,-45.7800,61.6000,16,6
-1.8359,-0.3411,-0.7847,4.4100,14.1400,-20.8600,11,7
-2.6791,1.5772,-0.7715,-217.3500,107.8700,-173.8800,9,5
-1.0355,-1.2317,0.6202,-2.8700,1.7500,-12.3900,34,3
-0.6495,0.6495,0.8145,67.0600,-7.6300,-12.3900,242,4
-0.5319,0.1957,0.9457,-43.4000,-26.3900,-11.9700,425,3
-0.4934,0.0503,0.9531,17.4300,5.1800,-2.3100,532,13
-0.4939,0.0956,0.9477,-7.7000,34.3000,1.5400,608,3
-0.5295,0.1113,0.8823,14.0000,55.3700,-0.7000,609,4
-0.5983,0.0795,0.7993,12.8800,61.2500,-2.1700,593,6
-0.6681,0.1176,0.7218,10.1500,55.7200,-4.4800,571,6
-0.6944,0.1205,0.7135,5.8800,46.6200,-2.9400,620,3
-0.6866,0.1659,0.7535,5.1800,49.2100,-4.5500,716,4
-0.6500,0.1493,0.8032,2.0300,70.0700,-9.8700,806,2
-0.6012,0.1274,0.8711,2.2400,118.5100,-11.0600,865,7
-0.5475,0.2157,0.8921,6.1600,199.7100,-24.0800,825,8
-0.8452,0.0649,1.0394,-6.7900,356.5100,-39.4100,371,6
-1.7934,0.2982,0.9916,71.8200,416.2200,-37.4500,41,4
-2.6581,0.4680,1.2473,78.2600,206.4300,-77.2100,14,7
-0.3816,0.6202,1.6914,-19.1800,-57.4700,-61.7400,13,11
0.0439,0.2469,1.0048,14.7700,-182.8400,-39.4100,15,3
-0.3133,0.4494,0.7627,6.9300,-266.4200,36.6100,15,8
-0.4070,0.0303,0.5490,-11.9000,-301.0700,78.4000,13,6
-0.8442,0.1854,0.7344,26.6000,-298.4100,59.3600,15,6
-1.0038,0.2816,0.7364,67.9000,-286.7200,46.4800,15,8
-1.3239,0.4504,0.6959,59.4300,-205.1700,60.6900,9,2
-2.0886,0.1884,0.0849,19.8800,-92.5400,127.8900,14,5
-2.2048,0.4885,-0.4807,-24.7100,-51.9400,124.8100,11,5
-2.1413,-0.5475,-0.9292,23.3100,32.7600,41.9300,7,9
-3.7498,2.5176,-0.7530,47.4600,69.3000,-178.7100,12,5
0.1352,-0.8462,0.7969,147.0700,-1.6800,-67.0600,15,6
-0.6856,0.0102,1.2376,43.2600,2.1000,-5.1800,168,14
-0.5417,0.1396,0.8926,36.6100,15.7500,2.5900,406,3
-0.5275,0.0703,0.9087,0.0000,19.7400,-2.3800,543,6
-0.5241,0.1449,0.9223,18.7600,34.7900,-3.1500,586,3
-0.5588,0.0566,0.8813,8.2600,53.9000,-2.4500,604,8
-0.6134,0.0903,0.7915,10.9200,63.2800,0.7700,588,4
-0.6969,0.1527,0.7227,-3.2200,53.4800,-2.5900,607,3
-0.7208,0.1547,0.6974,-0.0700,45.6400,-11.0600,672,10
-0.6866,0.1064,0.7403,3.0100,49.7000,-11.1300,742,6
-0.6749,0.0903,0.7691,1.7500,67.2700,-8.2600,825,5
-0.5929,0.0976,0.8657,0.0000,119.0000,-5.1100,859,3
-0.4504,0.3353,1.0843,-0.7000,219.8000,-38.9900,796,3
-1.3615,0.1498,1.1722,-11.5500,391.7200,-58.3100,272,8
-2.4693,0.4304,1.1092,60.6200,394.5200,-70.2800,28,1
-1.1185,0.6744,1.5455,112.0700,80.9200,-74.6200,24,8
0.6149,0.5944,1.1224,-35.4200,-135.7300,-37.7300,21,8
-0.0464,0.2011,0.8174,34.9300,-229.6000,37.8700,22,9
-0.4202,0.2133,0.6705,-14.4900,-295.1200,101.7800,21,4
-0.4089,-0.2704,0.6900,19.6000,-324.5900,88.7600,24,6
-1.0360,0.0386,0.9706,75.6700,-314.6500,30.0300,20,3
-1.6919,0.4670,1.1287,66.8500,-276.4300,21.4200,7,7
-1.7036,0.2523,0.3631,22.6100,-167.0200,123.9700,13,0
-2.2775,-0.3113,-0.1635,56.9100,35.9100,134.1200,13,8
-1.6324,-0.5158,-0.9565,-5.1800,19.7400,11.9000,10,6
-3.6502,1.1736,-0.6808,27.5100,65.6600,-159.2500,11,7
-0.6173,-1.1204,0.7047,29.1200,-19.5300,-52.2900,18,11
-0.4480,-0.1596,1.0170,36.8900,-15.5400,-12.3200,125,36
-0.5100,0.1474,0.9238,-50.1200,5.9500,3.6400,351,7
-0.5378,0.0913,0.9262,33.6700,18.6200,1.4000,489,4
-0.5178,0.1371,0.9165,-8.9600,31.3600,-0.7000,556,10
-0.5173,0.0444,0.9038,19.6000,51.6600,-1.4000,582,8
-0.5885,0.1274,0.7993,12.8100,58.6600,-0.0700,572,8
-0.6583,0.1523,0.7364,11.9700,53.0600,-3.7800,584,3
-0.6832,0.0991,0.7271,-4.2000,40.5300,-6.1600,627,3
-0.6944,0.1020,0.7369,-0.2800,39.5500,-3.9200,726,8
-0.6378,0.1415,0.8281,6.0900,62.3000,-3.0800,793,0
-0.5617,0.1127,0.8906,5.9500,115.1500,-3.9200,860,6
-0.5563,0.2743,0.8847,5.9500,193.4800,-23.2400,839,7
-0.5275,0.1020,0.9750,-10.6400,324.1000,-40.8100,528,8
-1.4142,-0.0176,0.8950,48.0200,404.8800,-18.4800,97,10
-2.2199,0.5085,0.8262,86.7300,297.2900,-64.4700,27,5
-0.7105,1.3664,2.1862,43.4000,3.7800,-65.1000,24,7
0.0224,0.0678,1.0648,3.2200,-160.3700,-54.6700,22,7
-0.6647,0.3465,0.8550,75.8100,-273.8400,36.9600,20,8
-0.3943,0.0883,0.4841,5.6700,-340.7600,100.8000,11,0
-0.6505,-0.1376,0.6861,48.3700,-303.9400,71.1200,16,5
-1.0458,0.2011,0.8438,86.7300,-300.3700,24.2200,18,10
-1.0307,0.1542,0.8481,68.4600,-219.4500,12.9500,17,3
-1.8739,-0.2259,0.1308,65.5900,-99.3300,66.0100,16,9
-2.6542,0.6095,-0.6832,-16.2400,-70.6300,128.5900,10,12
-2.6132,-0.9604,-1.2459,-5.7400,58.1000,65.4500,6,9
-1.5435,1.6211,0.2035,-560.4200,67.2700,-119.0000,8,7
-1.7910,0.1542,1.0765,115.7100,-64.5400,-33.1800,19,0
-0.5363,0.2216,0.9472,66.0800,-2.2400,-10.9900,75,50
-0.5363,0.0517,0.8896,-44.1000,-7.1400,-2.8700,188,31
-0.5202,0.0947,0.8950,6.6500,5.8800,-3.2200,297,11
-0.5139,0.1122,0.9277,-2.5200,21.9100,-1.4000,352,7
-0.5075,0.0547,0.8901,16.7300,40.1800,1.1900,351,6
-0.5968,0.1010,0.8081,24.9900,47.3900,-3.0800,368,7
-0.6295,0.1825,0.7696,0.2800,38.9200,-6.7200,427,6
-0.6329,0.1171,0.7862,-7.4900,37.7300,-8.4700,524,7
-0.6202,0.1391,0.8228,0.0700,49.9800,-7.8400,639,7
-0.5841,0.1039,0.8599,-2.4500,77.8400,-10.4300,737,6
-0.5353,0.0781,0.9101,7.7000,129.0100,-7.7700,788,0
-0.4719,0.3636,0.9643,18.2000,210.6300,-32.6900,788,7
-0.4504,0.2806,1.0580,-24.0800,351.6800,-62.8600,475,8
-1.5675,-0.1064,0.9902,58.4500,431.8300,-40.0400,59,8
-2.5591,0.5222,1.1605,110.8100,242.3400,-84.6300,11,10
-0.4397,0.8965,1.8749,-30.5200,-64.7500,-75.4600,16,10
0.0503,0.1845,0.9867,13.0200,-193.0600,-42.0000,16,6
-0.1654,0.3802,0.6978,7.9800,-267.8200,33.8800,9,7
-0.5871,0.1625,0.6730,-0.9100,-314.3000,103.6000,14,3
-1.1048,0.1171,0.8686,51.7300,-299.3900,92.8200,15,5
-1.0590,0.2664,0.8882,31.0800,-246.6800,80.6400,13,7
-1.5850,0.2147,0.7398,43.5400,-172.2700,90.2300,13,3
-2.8397,-0.1108,-0.1498,98.7000,-88.3400,129.9900,13,9
-2.7260,-0.2938,-0.9950,68.6000,-9.7300,92.8200,6,5
-2.3361,-0.0303,-0.9799,-54.3900,144.2000,-46.6200,9,6
0.7422,-1.4796,0.6588,-435.8200,-81.9000,-90.7200,12,1
-0.5734,0.1279,1.0634,-2.5900,-9.0300,-4.4800,33,10
-0.6256,0.1327,0.9321,-51.8000,-8.4000,-4.9000,203,4
-0.5944,0.0893,0.8652,-21.0700,-4.4800,-3.8500,353,4
-0.5134,0.1698,0.9170,7.1400,14.2100,-1.6800,456,7
-0.5085,0.0161,0.9048,-4.2000,32.1300,-2.3800,524,1
-0.5734,0.1059,0.8569,11.5500,49.9800,-2.3100,530,3
-0.6412,0.1147,0.7701,13.3000,50.8200,-3.0800,529,7
-0.6647,0.1513,0.7544,4.2700,46.4100,-5.9500,578,3
-0.6525,0.0917,0.7569,1.1900,46.9700,-7.4200,652,12
-0.6617,0.0996,0.7593,-0.5600,56.9800,-6.2300,731,4
-0.6159,0.1415,0.8418,6.4400,87.4300,-5.7400,801,8
-0.5480,0.1132,0.8891,10.9200,154.9100,-6.0900,832,4
-0.4026,0.3328,1.0995,-7.1400,272.4400,-41.1600,739,3
-1.6060,0.0766,1.0516,-9.9400,422.3100,-52.0100,167,5
-2.7748,0.3514,1.0409,112.1400,323.7500,-65.9400,19,7
-0.5104,1.5689,2.3487,78.3300,17.0800,-72.8700,22,0
0.2069,0.4865,1.1649,-23.5200,-150.3600,-61.6000,24,10
-0.1654,0.2821,0.8301,23.1000,-235.1300,19.8800,17,5
